#id;characters;meanings;firstReading;readings;partsOfSpeech;level;url
6762;泊まり;Overnight Stay, Sleepover, Stopover;とまり;とまり;noun;44;https://www.wanikani.com/vocabulary/%E6%B3%8A%E3%81%BE%E3%82%8A
7780;一翼;Part, A Part;いちよく;いちよく;noun;44;https://www.wanikani.com/vocabulary/%E4%B8%80%E7%BF%BC
6835;粒子;Particle, Grain, Atomic Particle;りゅうし;りゅうし;noun;44;https://www.wanikani.com/vocabulary/%E7%B2%92%E5%AD%90
6793;辛抱;Patience, Endurance;しんぼう;しんぼう;noun, する verb;44;https://www.wanikani.com/vocabulary/%E8%BE%9B%E6%8A%B1
6788;桃;Peach;もも;もも;noun;44;https://www.wanikani.com/vocabulary/%E6%A1%83
6789;桃色;Peach Color;ももいろ;ももいろ;noun, の adjective;44;https://www.wanikani.com/vocabulary/%E6%A1%83%E8%89%B2
6808;梨;Pear;なし;なし;noun;44;https://www.wanikani.com/vocabulary/%E6%A2%A8
6754;哲学者;Philosopher;てつがくしゃ;てつがくしゃ;noun;44;https://www.wanikani.com/vocabulary/%E5%93%B2%E5%AD%A6%E8%80%85
6764;滑り台;Playground Slide, Slide;すべりだい;すべりだい;noun;44;https://www.wanikani.com/vocabulary/%E6%BB%91%E3%82%8A%E5%8F%B0
6802;娯楽;Pleasure, Amusement;ごらく;ごらく;noun, する verb, の adjective;44;https://www.wanikani.com/vocabulary/%E5%A8%AF%E6%A5%BD
6829;姫;Princess, Noble Girl;ひめ;ひめ;noun;44;https://www.wanikani.com/vocabulary/%E5%A7%AB
6830;姫様;Princess;ひめさま;ひめさま;noun;44;https://www.wanikani.com/vocabulary/%E5%A7%AB%E6%A7%98
6805;朱印;Red Seal;しゅいん;しゅいん;noun;44;https://www.wanikani.com/vocabulary/%E6%9C%B1%E5%8D%B0
6796;謎々;Riddle, Puzzle, Enigma;なぞなぞ;なぞなぞ;noun;44;https://www.wanikani.com/vocabulary/%E8%AC%8E%E3%80%85
6779;右翼;Right Wing;うよく;うよく;noun, の adjective;44;https://www.wanikani.com/vocabulary/%E5%8F%B3%E7%BF%BC
6797;侍;Samurai;さむらい;さむらい;noun;44;https://www.wanikani.com/vocabulary/%E4%BE%8D
6807;砂丘;Sand Dune;さきゅう;さきゅう;noun;44;https://www.wanikani.com/vocabulary/%E7%A0%82%E4%B8%98
6769;網戸;Screen Door;あみど;あみど;noun;44;https://www.wanikani.com/vocabulary/%E7%B6%B2%E6%88%B8
6831;棚;Shelf;たな;たな;noun;44;https://www.wanikani.com/vocabulary/%E6%A3%9A
6809;〜匹;Small Animal Counter, Counter For Small Animals;ひき;ひき;counter;44;https://www.wanikani.com/vocabulary/%E3%80%9C%E5%8C%B9
6948;手堅い;Solid, Steady, Firm;てがたい;てがたい;い adjective;44;https://www.wanikani.com/vocabulary/%E6%89%8B%E5%A0%85%E3%81%84
6791;香辛料;Spices;こうしんりょう;こうしんりょう;noun;44;https://www.wanikani.com/vocabulary/%E9%A6%99%E8%BE%9B%E6%96%99
6790;辛い;Spicy, Hot, Difficult, Painful;からい;からい, つらい;い adjective;44;https://www.wanikani.com/vocabulary/%E8%BE%9B%E3%81%84
6839;芽;Sprout, Bud;め;め;noun;44;https://www.wanikani.com/vocabulary/%E8%8A%BD
6820;嵐;Storm, Tempest;あらし;あらし;noun;44;https://www.wanikani.com/vocabulary/%E5%B5%90
6770;荒波;Stormy Seas, Raging Waves;あらなみ;あらなみ;noun, の adjective;44;https://www.wanikani.com/vocabulary/%E8%8D%92%E6%B3%A2
7512;寸;Sun, Three Point Zero Three Centimeters, Three Centimeters, Three Point Oh Three Centimeters;すん;すん;noun;44;https://www.wanikani.com/vocabulary/%E5%AF%B8
6823;涙;Tears, Tear, Teardrop;なみだ;なみだ;noun;44;https://www.wanikani.com/vocabulary/%E6%B6%99
6824;感涙;Tears Of Gratitude;かんるい;かんるい;noun;44;https://www.wanikani.com/vocabulary/%E6%84%9F%E6%B6%99
6837;雷;Thunder, Lightning, Thunderbolt;かみなり;かみなり;noun;44;https://www.wanikani.com/vocabulary/%E9%9B%B7
7666;落雷;Thunderbolt, Lightning, Bolt Of Lightning, Lightning Strike;らくらい;らくらい;noun, する verb;44;https://www.wanikani.com/vocabulary/%E8%90%BD%E9%9B%B7
6836;雷雨;Thunderstorm;らいう;らいう;noun;44;https://www.wanikani.com/vocabulary/%E9%9B%B7%E9%9B%A8
6826;缶;Tin Can, Can, Tin;かん;かん;noun;44;https://www.wanikani.com/vocabulary/%E7%BC%B6
6767;紛れる;To Be Diverted, To Be Distracted;まぎれる;まぎれる;intransitive verb, ichidan verb;44;https://www.wanikani.com/vocabulary/%E7%B4%9B%E3%82%8C%E3%82%8B
6761;揺れる;To Be Shaken, To Be Jolted;ゆれる;ゆれる;intransitive verb, ichidan verb;44;https://www.wanikani.com/vocabulary/%E6%8F%BA%E3%82%8C%E3%82%8B
8926;裂ける;To Be Split, To Be Torn, To Burst Apart;さける;さける;intransitive verb, ichidan verb;44;https://www.wanikani.com/vocabulary/%E8%A3%82%E3%81%91%E3%82%8B
6766;焦がす;To Burn, To Scorch;こがす;こがす;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E7%84%A6%E3%81%8C%E3%81%99
6753;克服する;To Conquer;こくふくする;こくふくする;する verb;44;https://www.wanikani.com/vocabulary/%E5%85%8B%E6%9C%8D%E3%81%99%E3%82%8B
6783;忍ぶ;To Endure, To Conceal, To Hide;しのぶ;しのぶ;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E5%BF%8D%E3%81%B6
6941;取り逃がす;To Fail To Catch;とりにがす;とりにがす;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E5%8F%96%E3%82%8A%E9%80%83%E3%81%8C%E3%81%99
6815;釣る;To Fish;つる;つる;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E9%87%A3%E3%82%8B
6949;荒らす;To Lay Waste, To Devastate;あらす;あらす;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E8%8D%92%E3%82%89%E3%81%99
6935;見逃す;To Overlook;みのがす;みのがす;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E8%A6%8B%E9%80%83%E3%81%99
6801;叱る;To Scold, To Chide, To Reprimand;しかる;しかる;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E5%8F%B1%E3%82%8B
6759;揺さぶる;To Shake, To Jolt;ゆさぶる;ゆさぶる;godan verb;44;https://www.wanikani.com/vocabulary/%E6%8F%BA%E3%81%95%E3%81%B6%E3%82%8B
6760;揺する;To Shake, To Rock, To Sway, To Jolt;ゆする;ゆする;transitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E6%8F%BA%E3%81%99%E3%82%8B
6812;叫ぶ;To Shout, To Scream;さけぶ;さけぶ;intransitive verb, godan verb;44;https://www.wanikani.com/vocabulary/%E5%8F%AB%E3%81%B6
6731;沈める;To Sink Something;しずめる;しずめる;transitive verb, ichidan verb;44;https://www.wanikani.com/vocabulary/%E6%B2%88%E3%82%81%E3%82%8B
6773;竜巻;Tornado;たつまき;たつまき;noun, の adjective;44;https://www.wanikani.com/vocabulary/%E7%AB%9C%E5%B7%BB
6838;魚雷;Torpedo;ぎょらい;ぎょらい;noun;44;https://www.wanikani.com/vocabulary/%E9%AD%9A%E9%9B%B7
6840;塔;Tower, Pagoda;とう;とう;noun, suffix;44;https://www.wanikani.com/vocabulary/%E5%A1%94
6842;バベルの塔;Tower Of Babel;ばべるのとう;ばべるのとう, バベルのとう;proper noun;44;https://www.wanikani.com/vocabulary/%E3%83%90%E3%83%99%E3%83%AB%E3%81%AE%E5%A1%94
6776;無縁;Unrelated;むえん;むえん;noun, な adjective, の adjective;44;https://www.wanikani.com/vocabulary/%E7%84%A1%E7%B8%81
6804;朱;Vermillion, Scarlet Red, Blood;あけ;あけ, しゅ;noun;44;https://www.wanikani.com/vocabulary/%E6%9C%B1
6799;俺ら;We;おれら;おれら;pronoun, の adjective;44;https://www.wanikani.com/vocabulary/%E4%BF%BA%E3%82%89
6800;俺たち;We;おれたち;おれたち;pronoun;44;https://www.wanikani.com/vocabulary/%E4%BF%BA%E3%81%9F%E3%81%A1
6950;荒々しい;Wild, Rough;あらあらしい;あらあらしい;い adjective;44;https://www.wanikani.com/vocabulary/%E8%8D%92%E3%80%85%E3%81%97%E3%81%84
6780;翼;Wing;つばさ;つばさ;noun;44;https://www.wanikani.com/vocabulary/%E7%BF%BC
6875;いつ頃;About When, How Soon;いつごろ;いつごろ;noun;45;https://www.wanikani.com/vocabulary/%E3%81%84%E3%81%A4%E9%A0%83
6865;警鐘;Alarm Bell, Fire Bell;けいしょう;けいしょう;noun;45;https://www.wanikani.com/vocabulary/%E8%AD%A6%E9%90%98
6874;年頃;Approximate Age;としごろ;としごろ;noun;45;https://www.wanikani.com/vocabulary/%E5%B9%B4%E9%A0%83
6871;頃;Approximate Time, Around, About, Approximate;ころ;ころ, ごろ;noun, suffix;45;https://www.wanikani.com/vocabulary/%E9%A0%83
6868;凶悪;Atrocious, Fiendish;きょうあく;きょうあく;な adjective;45;https://www.wanikani.com/vocabulary/%E5%87%B6%E6%82%AA
6910;細菌;Bacteria;さいきん;さいきん;noun;45;https://www.wanikani.com/vocabulary/%E7%B4%B0%E8%8F%8C
6951;悪趣味;Bad Habit, Bad Taste;あくしゅみ;あくしゅみ;noun, な adjective;45;https://www.wanikani.com/vocabulary/%E6%82%AA%E8%B6%A3%E5%91%B3
6864;鐘;Bell, Chime;かね;かね;noun;45;https://www.wanikani.com/vocabulary/%E9%90%98
6898;賭け;Betting, Gambling, A Gamble, A Bet;かけ;かけ;noun, する verb;45;https://www.wanikani.com/vocabulary/%E8%B3%AD%E3%81%91
6862;小舟;Boat, Small Craft;こぶね;こぶね;noun;45;https://www.wanikani.com/vocabulary/%E5%B0%8F%E8%88%9F
6863;舟;Boat;ふね;ふね;noun;45;https://www.wanikani.com/vocabulary/%E8%88%9F
6924;嫁;Bride, Wife;よめ;よめ;noun;45;https://www.wanikani.com/vocabulary/%E5%AB%81
6904;電卓;Calculator;でんたく;でんたく;noun;45;https://www.wanikani.com/vocabulary/%E9%9B%BB%E5%8D%93
6887;暦;Calendar, Almanac;こよみ;こよみ;noun, suffix;45;https://www.wanikani.com/vocabulary/%E6%9A%A6
6884;天井;Ceiling;てんじょう;てんじょう;noun;45;https://www.wanikani.com/vocabulary/%E5%A4%A9%E4%BA%95
6919;霊園;Cemetery;れいえん;れいえん;noun;45;https://www.wanikani.com/vocabulary/%E9%9C%8A%E5%9C%92
6889;西暦;Christian Era, Western Calendar;せいれき;せいれき;noun;45;https://www.wanikani.com/vocabulary/%E8%A5%BF%E6%9A%A6
6891;曇り;Cloudiness, Cloudy Weather;くもり;くもり;noun;45;https://www.wanikani.com/vocabulary/%E6%9B%87%E3%82%8A
6894;全裸;Completely Nude, Totally Nude, Completely Naked, Totally Naked;ぜんら;ぜんら;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E5%85%A8%E8%A3%B8
6882;可也;Considerably, Fairly, Quite;かなり;かなり;adverb, な adjective;45;https://www.wanikani.com/vocabulary/%E5%8F%AF%E4%B9%9F
6901;塾;Cram School, Coaching School, Juku;じゅく;じゅく;noun;45;https://www.wanikani.com/vocabulary/%E5%A1%BE
6903;塾生;Cram School Student;じゅくせい;じゅくせい;noun;45;https://www.wanikani.com/vocabulary/%E5%A1%BE%E7%94%9F
6885;呪い;Curse;のろい;のろい;noun;45;https://www.wanikani.com/vocabulary/%E5%91%AA%E3%81%84
6866;凶器;Dangerous Weapon, Lethal Weapon;きょうき;きょうき;noun;45;https://www.wanikani.com/vocabulary/%E5%87%B6%E5%99%A8
6905;食卓;Dining Table;しょくたく;しょくたく;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E9%A3%9F%E5%8D%93
6928;排水溝;Drainage, Drain, Gutter;はいすいこう;はいすいこう;noun;45;https://www.wanikani.com/vocabulary/%E6%8E%92%E6%B0%B4%E6%BA%9D
6850;入籍;Entry In Family Register;にゅうせき;にゅうせき;noun, する verb;45;https://www.wanikani.com/vocabulary/%E5%85%A5%E7%B1%8D
6916;悪霊;Evil Spirit;あくりょう;あくりょう, あくれい;noun;45;https://www.wanikani.com/vocabulary/%E6%82%AA%E9%9C%8A
6900;疲労;Fatigue, Weariness;ひろう;ひろう;noun, する verb;45;https://www.wanikani.com/vocabulary/%E7%96%B2%E5%8A%B4
6861;肌色;Flesh Colored, Skin Colored;はだいろ;はだいろ;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E8%82%8C%E8%89%B2
6911;ばい菌;Germ;ばいきん;ばいきん;noun;45;https://www.wanikani.com/vocabulary/%E3%81%B0%E3%81%84%E8%8F%8C
6918;亡霊;Ghost, The Dead;ぼうれい;ぼうれい;noun;45;https://www.wanikani.com/vocabulary/%E4%BA%A1%E9%9C%8A
6915;陰気;Gloom, Melancholy;いんき;いんき;noun, な adjective;45;https://www.wanikani.com/vocabulary/%E9%99%B0%E6%B0%97
6859;鳥肌;Goosebumps;とりはだ;とりはだ;noun;45;https://www.wanikani.com/vocabulary/%E9%B3%A5%E8%82%8C
6926;溝;Gutter, Ditch, Drain;みぞ;みぞ;noun;45;https://www.wanikani.com/vocabulary/%E6%BA%9D
6895;半裸;Half Naked, Half Nude;はんら;はんら;noun;45;https://www.wanikani.com/vocabulary/%E5%8D%8A%E8%A3%B8
6858;肌;Human Skin, Skin;はだ;はだ;noun, suffix;45;https://www.wanikani.com/vocabulary/%E8%82%8C
6920;加湿器;Humidifier;かしつき;かしつき;noun;45;https://www.wanikani.com/vocabulary/%E5%8A%A0%E6%B9%BF%E5%99%A8
6870;狩人;Hunter;かりゅうど;かりゅうど;noun;45;https://www.wanikani.com/vocabulary/%E7%8B%A9%E4%BA%BA
6869;狩り;Hunting;かり;かり;noun;45;https://www.wanikani.com/vocabulary/%E7%8B%A9%E3%82%8A
6917;霊感;Inspiration, Sixth Sense, ESP;れいかん;れいかん;noun;45;https://www.wanikani.com/vocabulary/%E9%9C%8A%E6%84%9F
6954;黒潮;Japan Current, Kuroshio Current;くろしお;くろしお;proper noun;45;https://www.wanikani.com/vocabulary/%E9%BB%92%E6%BD%AE
6873;近頃;Lately, Recently;ちかごろ;ちかごろ;noun;45;https://www.wanikani.com/vocabulary/%E8%BF%91%E9%A0%83
6880;脚;Leg, Foot;あし;あし;noun;45;https://www.wanikani.com/vocabulary/%E8%84%9A
6847;遠距離;Long Distance;えんきょり;えんきょり;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E9%81%A0%E8%B7%9D%E9%9B%A2
7145;塊;Lump, Mass, Bundle;かたまり;かたまり;noun;45;https://www.wanikani.com/vocabulary/%E5%A1%8A
6888;旧暦;Lunisolar Calendar, Traditional Japanese Calendar, Japanese Calendar;きゅうれき;きゅうれき;noun;45;https://www.wanikani.com/vocabulary/%E6%97%A7%E6%9A%A6
6932;狂気;Madness, Insanity;きょうき;きょうき;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E7%8B%82%E6%B0%97
7726;手頃;Moderate, Handy, Convenient, Reasonable;てごろ;てごろ;noun, な adjective;45;https://www.wanikani.com/vocabulary/%E6%89%8B%E9%A0%83
6922;湿気;Moisture, Humidity;しっけ;しっけ;noun;45;https://www.wanikani.com/vocabulary/%E6%B9%BF%E6%B0%97
6896;裸;Naked;はだか;はだか;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E8%A3%B8
6845;核分裂;Nuclear Fission, Karyokinesis;かくぶんれつ;かくぶんれつ;noun;45;https://www.wanikani.com/vocabulary/%E6%A0%B8%E5%88%86%E8%A3%82
6927;海溝;Ocean Trench;かいこう;かいこう;noun;45;https://www.wanikani.com/vocabulary/%E6%B5%B7%E6%BA%9D
6877;若い頃;One's Youth, Early Life;わかいころ;わかいころ;noun;45;https://www.wanikani.com/vocabulary/%E8%8B%A5%E3%81%84%E9%A0%83
6956;小包;Package, A Package, Parcel, A Parcel;こづつみ;こづつみ;noun;45;https://www.wanikani.com/vocabulary/%E5%B0%8F%E5%8C%85
6909;磨き;Polish, Shine;みがき;みがき;noun;45;https://www.wanikani.com/vocabulary/%E7%A3%A8%E3%81%8D
6902;義塾;Private School;ぎじゅく;ぎじゅく;noun;45;https://www.wanikani.com/vocabulary/%E7%BE%A9%E5%A1%BE
6893;眺望;Prospect, View;ちょうぼう;ちょうぼう;noun, する verb;45;https://www.wanikani.com/vocabulary/%E7%9C%BA%E6%9C%9B
6930;滝川;Rapids;たきがわ;たきがわ;noun;45;https://www.wanikani.com/vocabulary/%E6%BB%9D%E5%B7%9D
6872;先頃;Recently, The Other Day;さきごろ;さきごろ;noun;45;https://www.wanikani.com/vocabulary/%E5%85%88%E9%A0%83
6876;この頃;Recently, Nowadays, These Days;このごろ;このごろ;noun;45;https://www.wanikani.com/vocabulary/%E3%81%93%E3%81%AE%E9%A0%83
6854;硬直;Rigidity, Stiffness, Stiffening;こうちょく;こうちょく;noun, する verb;45;https://www.wanikani.com/vocabulary/%E7%A1%AC%E7%9B%B4
6867;元凶;Ringleader, Main Culprit;げんきょう;げんきょう, がんきょう;noun;45;https://www.wanikani.com/vocabulary/%E5%85%83%E5%87%B6
6881;脚本;Script, Screenplay;きゃくほん;きゃくほん;noun;45;https://www.wanikani.com/vocabulary/%E8%84%9A%E6%9C%AC
6914;陰;Shadow, Shade;かげ;かげ;noun;45;https://www.wanikani.com/vocabulary/%E9%99%B0
6848;近距離;Short Distance;きんきょり;きんきょり;noun;45;https://www.wanikani.com/vocabulary/%E8%BF%91%E8%B7%9D%E9%9B%A2
6849;短距離;Short Distance;たんきょり;たんきょり;noun;45;https://www.wanikani.com/vocabulary/%E7%9F%AD%E8%B7%9D%E9%9B%A2
6851;一斉に;Simultaneously, All At Once;いっせいに;いっせいに;adverb;45;https://www.wanikani.com/vocabulary/%E4%B8%80%E6%96%89%E3%81%AB
6878;魂;Soul;たましい;たましい;noun;45;https://www.wanikani.com/vocabulary/%E9%AD%82
6857;矛;Spear;ほこ;ほこ;noun;45;https://www.wanikani.com/vocabulary/%E7%9F%9B
6879;〜魂;Spirit;こん;こん;suffix;45;https://www.wanikani.com/vocabulary/%E3%80%9C%E9%AD%82
6913;殺菌;Sterilization, Sterilisation;さっきん;さっきん;noun, する verb, の adjective;45;https://www.wanikani.com/vocabulary/%E6%AE%BA%E8%8F%8C
6912;無菌;Sterilized, Sterilised, Pasteurised, Pasteurized;むきん;むきん;noun, の adjective;45;https://www.wanikani.com/vocabulary/%E7%84%A1%E8%8F%8C
6853;硬い;Stiff, Hard;かたい;かたい;い adjective;45;https://www.wanikani.com/vocabulary/%E7%A1%AC%E3%81%84
6906;卓;Table, Desk;たく;たく;noun;45;https://www.wanikani.com/vocabulary/%E5%8D%93
6907;卓球;Table Tennis, Ping Pong;たっきゅう;たっきゅう;noun;45;https://www.wanikani.com/vocabulary/%E5%8D%93%E7%90%83
6860;肌触り;The Touch Of, Feel Of, Texture;はだざわり;はだざわり;noun;45;https://www.wanikani.com/vocabulary/%E8%82%8C%E8%A7%A6%E3%82%8A
6953;潮時;Tidal Hour, The Right Time, High Time;しおどき;しおどき;noun;45;https://www.wanikani.com/vocabulary/%E6%BD%AE%E6%99%82
6846;襲撃する;To Attack, To Assault;しゅうげきする;しゅうげきする;する verb;45;https://www.wanikani.com/vocabulary/%E8%A5%B2%E6%92%83%E3%81%99%E3%82%8B
6923;湿る;To Be Damp, To Be Moist, To Be Wet;しめる;しめる;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E6%B9%BF%E3%82%8B
6852;滅びる;To Be Destroyed, To Be Annihilated;ほろびる;ほろびる;intransitive verb, ichidan verb;45;https://www.wanikani.com/vocabulary/%E6%BB%85%E3%81%B3%E3%82%8B
6765;焦る;To Be In A Hurry, To Be Impatient;あせる;あせる;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E7%84%A6%E3%82%8B
6856;澄む;To Become Clear, To Become Transparent;すむ;すむ;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E6%BE%84%E3%82%80
6899;疲れる;To Become Exhausted, To Become Tired, To Get Tired;つかれる;つかれる;intransitive verb, ichidan verb;45;https://www.wanikani.com/vocabulary/%E7%96%B2%E3%82%8C%E3%82%8B
6886;呪う;To Curse, To Put A Curse On;のろう;のろう;transitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E5%91%AA%E3%81%86
6855;稼ぐ;To Earn Income, To Make Money;かせぐ;かせぐ;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E7%A8%BC%E3%81%90
6933;翔る;To Fly, To Soar;かける;かける;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E7%BF%94%E3%82%8B
6897;賭ける;To Gamble, To Bet, To Stake, To Risk;かける;かける;transitive verb, ichidan verb;45;https://www.wanikani.com/vocabulary/%E8%B3%AD%E3%81%91%E3%82%8B
6890;曇る;To Get Cloudy, To Become Cloudy;くもる;くもる;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E6%9B%87%E3%82%8B
6931;狂う;To Go Mad, To Go Crazy;くるう;くるう;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E7%8B%82%E3%81%86
6763;泊める;To Let Someone Stay Over, To Let Someone Stay The Night;とめる;とめる;transitive verb, ichidan verb;45;https://www.wanikani.com/vocabulary/%E6%B3%8A%E3%82%81%E3%82%8B
6925;嫁ぐ;To Marry;とつぐ;とつぐ;intransitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E5%AB%81%E3%81%90
6908;磨く;To Polish, To Shine, To Brush Your Teeth;みがく;みがく;transitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E7%A3%A8%E3%81%8F
6955;擦る;To Rub, To Scrub;する;する, こする;transitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E6%93%A6%E3%82%8B
6892;眺める;To Stare At, To Look At, To View, To Gaze At;ながめる;ながめる;transitive verb, ichidan verb;45;https://www.wanikani.com/vocabulary/%E7%9C%BA%E3%82%81%E3%82%8B
6844;引き裂く;To Tear Up, To Tear Off, To Split;ひきさく;ひきさく;transitive verb, godan verb;45;https://www.wanikani.com/vocabulary/%E5%BC%95%E3%81%8D%E8%A3%82%E3%81%8F
